time,lat,lng,accuracy,altitude,speed,satellites in view,satellites in use
534171,12.9306815,77.5470416,209,0,0,30,10
535183,12.9306815,77.5470416,209,0,0,30,10
536182,12.9300364,77.5466938,68,0,0,29,6
537187,12.9300364,77.5466938,68,0,0,29,6
538274,12.9300364,77.5466938,68,0,0,29,6
539236,12.9300364,77.5466938,68,0,0,29,6
540236,12.9300364,77.5466938,68,0,0,29,6
541235,12.9300364,77.5466938,68,0,0,29,5
542321,12.9300364,77.5466938,68,0,0,29,5
543284,12.9300364,77.5466938,68,0,0,29,5
544280,12.9300364,77.5466938,68,0,0,29,5
545286,12.9300364,77.5466938,68,0,0,29,5
546302,12.9292614,77.5458315,35,0,0,30,5
547333,12.9292614,77.5458315,35,0,0,30,5
548335,12.9292614,77.5458315,35,0,0,30,5
549335,12.9292614,77.5458315,35,0,0,30,5
550402,12.9292614,77.5458315,35,0,0,30,5
551383,12.9292614,77.5458315,35,0,0,30,5
552436,12.9292614,77.5458315,35,0,0,30,5
553437,12.9292614,77.5458315,35,0,0,30,5
554472,12.9292614,77.5458315,35,0,0,30,5
555481,12.9292614,77.5458315,35,0,0,30,5
556483,12.9292614,77.5458315,35,0,0,30,4
557485,12.9292614,77.5458315,35,0,0,30,4
558573,12.9292614,77.5458315,35,0,0,30,4
559580,12.9292614,77.5458315,35,0,0,30,4
560581,12.9292614,77.5458315,35,0,0,30,4
561631,12.928634,77.5454058,93,0,0,30,4
562666,12.928634,77.5454058,93,0,0,30,4
563632,12.928634,77.5454058,93,0,0,30,4
564635,12.928634,77.5454058,93,0,0,30,4
565682,12.928634,77.5454058,93,0,0,30,4
566771,12.928634,77.5454058,93,0,0,30,4
567735,12.928634,77.5454058,93,0,0,30,4
568783,12.928634,77.5454058,93,0,0,30,4
569836,12.928634,77.5454058,93,0,0,30,4
570859,12.928634,77.5454058,93,0,0,30,4
571834,12.928634,77.5454058,93,0,0,30,4
572832,12.928634,77.5454058,93,0,0,30,4
573833,12.928634,77.5454058,93,0,0,30,4
574919,12.928634,77.5454058,93,0,0,30,4
575931,12.928634,77.5454058,93,0,0,30,4
576936,12.9278859,77.5461273,83,0,0,30,4
577935,12.9278859,77.5461273,83,0,0,30,4
578976,12.9278859,77.5461273,83,0,0,30,4
579984,12.9278859,77.5461273,83,0,0,30,4
580980,12.9278859,77.5461273,83,0,0,30,4
581984,12.9278859,77.5461273,83,0,0,30,6
583070,12.9278859,77.5461273,83,0,0,30,6
584033,12.9278859,77.5461273,83,0,0,30,6
585084,12.9278859,77.5461273,83,0,0,30,6
586134,12.9278859,77.5461273,83,0,0,30,6
587158,12.928202,77.5461417,47,795,1.41,30,7
588182,12.9282316,77.5461377,32,796,1.15,30,7
589183,12.9282535,77.5461336,23,803,1.14,30,7
590230,12.9282475,77.546143,20,802,0.32,30,8
591294,12.9282324,77.5461707,15,801,1.87,30,8
592284,12.9282104,77.546205,13,802,1.8,30,8
593282,12.9281759,77.5462488,12,801,3.79,30,8
594280,12.9280174,77.546405,12,797,4.86,30,8
595304,12.9279789,77.5464327,13,797,4.94,30,8
596317,12.9278955,77.5464604,12,796,5.77,30,8
597283,12.9278091,77.5464875,12,797,7.25,30,8
598280,12.9277368,77.5465128,12,795,7.65,30,8
599282,12.9276763,77.5465603,13,796,8.09,30,8
600283,12.9276214,77.5466059,14,794,7.76,30,8
601331,12.9275447,77.5466178,13,793,8.22,30,8
602332,12.9275128,77.5466802,14,793,8.02,30,8
603409,12.9274361,77.5467145,15,792,8.01,30,8
604432,12.9273946,77.5467641,17,792,7.98,30,9
605435,12.9273358,77.5468476,16,790,8.57,30,9
606481,12.9273208,77.5469649,15,788,9.65,30,10
607505,12.9272554,77.5470648,14,789,10.6,30,10
608483,12.9272334,77.5471808,13,787,10.74,30,10
609481,12.9271668,77.547255,13,786,9.82,30,10
610483,12.9271181,77.5473328,12,786,10.38,30,10
611509,12.9270463,77.547446,11,785,10.57,30,10
612481,12.9269836,77.5475162,11,785,10.44,29,10
613490,12.9269211,77.5475973,12,785,10.76,29,10
614532,12.9269064,77.5476928,12,785,9.96,30,10
615604,12.9268541,77.547787,11,785,10.24,30,10
616582,12.9266994,77.5479238,10,785,10.7,30,10
617631,12.9266578,77.5479956,11,786,10.47,30,10
618630,12.9266056,77.5480757,11,787,9.71,30,10
619663,12.9266056,77.5480757,11,787,9.71,30,10
620633,12.9264593,77.5481554,12,784,9.18,30,10
621681,12.9263996,77.5482331,12,785,9.17,30,10
622681,12.9263463,77.5482978,11,801,9.4,30,10
623707,12.9262853,77.5483878,10,800,9.56,30,10
624685,12.9262424,77.5484877,9,800,9.72,30,10
625730,12.9261788,77.5485565,9,800,9.65,30,10
626734,12.9261365,77.5486302,8,799,9.71,30,10
627757,12.9260692,77.5487213,9,800,9.69,29,10
628731,12.926011,77.5487758,10,801,9.37,30,10
629731,12.9259563,77.5488458,12,802,9.49,30,10
630730,12.9259176,77.548896,10,802,7.79,30,10
631758,12.9258797,77.5489556,10,801,7.82,30,10
632735,12.925831,77.5490077,12,800,7.82,30,10
633733,12.9257932,77.5490935,13,800,8.17,30,10
634781,12.9257648,77.5491479,13,799,7.82,30,10
635807,12.9257319,77.5492133,13,799,6.95,30,10
636830,12.9257132,77.5492704,14,799,6.56,30,10
637836,12.9256899,77.5493152,14,799,6.28,30,10
638883,12.925662,77.5493269,13,799,5.15,30,10
639903,12.9256871,77.5493706,13,800,4.75,30,10
640881,12.9256709,77.5494155,13,799,4.8,30,10
641882,12.9256378,77.5494289,13,800,3.6,30,10
642882,12.9256308,77.5494602,13,803,3.39,30,10
643910,12.9256168,77.5494827,14,803,3.15,30,10
644889,12.925594,77.549501,14,802,3.08,29,10
645884,12.9255917,77.5495208,14,801,2.86,30,10
646934,12.9255693,77.5495498,13,801,3.6,30,10
648013,12.9255688,77.5495728,13,800,2.24,30,10
648982,12.9255794,77.549627,13,801,2.24,30,10
650033,12.925565,77.5496468,12,798,1.39,30,10
651082,12.9255573,77.5496536,12,801,0.85,30,10
652109,12.9255485,77.549658,12,802,0.71,30,10
653084,12.9255433,77.5496586,11,803,0.3,30,10
654081,12.9255398,77.5496576,11,805,0.2,30,10
655087,12.9255387,77.5496526,11,805,0,30,10
656103,12.9255366,77.5496443,11,806,0.29,30,10
657091,12.9255359,77.5496375,11,807,0.16,30,10
658130,12.9255355,77.549633,11,807,0.31,30,10
659136,12.9255373,77.549633,11,809,0.28,30,10
660157,12.9255399,77.5496295,11,809,0.2,30,10
661130,12.9255465,77.5496298,11,809,0,30,11
662180,12.9255481,77.5496301,11,809,0,30,11
663183,12.9255488,77.5496314,11,809,0,30,11
664192,12.9255504,77.5496317,11,810,0,30,11
665179,12.9255508,77.5496321,11,810,0,30,11
666220,12.9255498,77.5496326,11,810,0,30,11
667232,12.9255497,77.5496337,11,810,0,30,11
668254,12.9255516,77.5496367,11,811,0,30,11
669233,12.9255492,77.5496372,11,811,0,30,11
670233,12.92555,77.5496376,11,811,0,30,11
671282,12.9255506,77.5496369,10,811,0,30,11
672365,12.9255509,77.5496364,10,811,0,30,14
673333,12.9255503,77.5496363,11,811,0,30,14
674333,12.92555,77.5496354,11,811,0,30,14
675331,12.9255501,77.5496349,11,811,0,30,14
676357,12.92555,77.5496347,11,811,0,30,14
677331,12.92555,77.5496345,11,811,0,30,14
678332,12.9255499,77.5496344,12,811,0,30,14
679334,12.9255499,77.5496343,12,812,0,30,14
680356,12.9255499,77.5496343,11,812,0,30,14
681338,12.9255499,77.5496343,11,812,0,30,14
682331,12.9255499,77.5496342,10,812,0,30,14
683335,12.9255498,77.5496342,10,812,0,30,14
684422,12.9255498,77.5496342,13,0,0,30,14
685433,12.9255498,77.5496342,11,812,0,30,14
686440,12.9255498,77.5496342,11,811,0,30,14
687482,12.9255498,77.5496342,11,811,0,30,14
688520,12.9255497,77.5496342,11,811,0,30,14
689485,12.9255497,77.5496342,11,811,0,30,14
690482,12.9255497,77.5496342,11,811,0,30,11
691533,12.9255496,77.5496342,10,811,0,30,11
692610,12.9255494,77.5496341,10,811,0,30,11
693580,12.9255494,77.5496342,10,811,0,30,11
694581,12.9255494,77.5496342,10,811,0,30,11
695580,12.92555,77.5496347,10,811,0,30,11
696585,12.9255494,77.549634,9,811,0,30,11
697584,12.9255486,77.5496331,10,812,0,30,11
698582,12.925548,77.5496325,10,812,0,30,11
699581,12.925548,77.5496325,10,812,0,30,11
700652,12.9255476,77.5496321,9,812,0,30,11
701631,12.9255475,77.5496315,9,812,0,30,11
702681,12.9255473,77.5496312,9,812,0,30,11
703681,12.9255471,77.5496311,9,812,0,30,11
704767,12.9255468,77.5496312,9,812,0,30,11
705783,12.9255463,77.5496314,10,812,0,30,11
706782,12.9255457,77.5496314,10,812,0,30,11
707783,12.9255449,77.5496314,10,812,0,30,11
708815,12.9255445,77.5496314,10,812,0,30,11
709787,12.9255443,77.5496314,10,812,0,30,11
710786,12.9255443,77.5496314,10,812,0,30,11
711783,12.9255444,77.5496315,10,812,0,30,11
712800,12.9255446,77.5496316,10,812,0,30,11
713786,12.9255446,77.5496316,10,812,0,30,11
714781,12.9255446,77.5496316,10,812,0,30,11
715783,12.9255445,77.5496315,10,812,0,30,11
716808,12.9255444,77.5496314,10,812,0,30,11
717780,12.9255443,77.5496313,10,812,0,30,11
718779,12.9255436,77.5496306,10,811,0,30,11
719787,12.9255433,77.5496302,10,811,0,30,11
720818,12.9255431,77.54963,11,811,0,30,11
721834,12.925543,77.54963,11,812,0,30,11
722838,12.9255429,77.5496299,11,812,0,30,11
723835,12.9255428,77.5496299,10,812,0,30,10
724918,12.9255428,77.5496299,10,812,0,30,10
725882,12.9255427,77.5496298,10,812,0,30,10
726881,12.9255428,77.5496299,10,812,0,30,10
727881,12.9255316,77.5496457,10,811,2.15,31,10
728916,12.925517,77.5496701,9,808,1.58,31,10
729882,12.9255065,77.549692,9,806,1.89,31,10
730883,12.9254941,77.5497224,9,804,2.5,31,10
731883,12.9254786,77.5497503,9,804,2.34,31,10
732967,12.9254638,77.5497738,9,807,1.94,31,10
733934,12.925453,77.5497895,9,806,0.84,31,10
734934,12.9254419,77.5498052,9,805,1.8,31,10
735982,12.9254276,77.5498228,9,805,1.51,31,10
737020,12.9254137,77.549839,9,805,1.67,31,10
737983,12.9253994,77.5498569,9,804,1.91,31,11
738984,12.9253865,77.5498757,9,802,2.13,31,11
740033,12.9253734,77.5499005,9,803,2.69,31,11
741063,12.9253573,77.549934,9,804,3.51,31,11
742034,12.9253378,77.5499742,9,804,4.05,31,11
743087,12.9252993,77.5500761,9,804,5.07,31,11
744086,12.9252619,77.5501309,9,804,6.33,31,11
745108,12.9252387,77.5501688,9,804,6.37,31,11
746281,12.9252186,77.5502446,10,803,6.55,31,11
747135,12.9251889,77.5503022,10,802,6.83,31,11
748135,12.9251785,77.5503508,10,803,6.2,31,11
749155,12.9251471,77.5504112,10,803,6.35,31,11
750137,12.9251331,77.5504523,10,804,5,31,11
751181,12.9251159,77.5504909,10,805,4.05,31,11
752294,12.9250995,77.5505154,10,804,3.75,31,11
753205,12.9250875,77.5505428,10,803,3.63,31,11
754180,12.9250798,77.5505641,10,802,3.47,31,11
755181,12.9250762,77.5505766,9,803,2.65,31,11
756179,12.9250575,77.55061,9,802,2.14,31,11
757215,12.9250477,77.5506236,9,803,2.05,31,11
758186,12.925056,77.5506351,9,802,1.49,31,11
759232,12.9250435,77.5506412,10,802,1.47,31,11
760233,12.9250533,77.5506579,10,803,1.63,31,11
761256,12.9250564,77.5506574,10,802,0,31,11
762233,12.9250569,77.5506522,10,802,0,31,11
763233,12.9250571,77.5506489,10,801,0,31,10
764237,12.9250551,77.5506432,10,801,0,31,10
765302,12.9250537,77.5506394,10,801,0,31,10
766281,12.9250529,77.5506368,10,801,0,31,10
767282,12.9250502,77.550635,9,801,0,31,10
768334,12.9250473,77.5506331,9,800,0,31,10
769414,12.9250454,77.5506336,9,800,0,31,10
770382,12.9250446,77.5506325,9,800,0,31,10
771433,12.9250446,77.5506318,10,800,0,31,10
772430,12.9250449,77.5506312,9,800,0,31,10
773510,12.9250446,77.5506304,9,800,0,31,10
774483,12.9250444,77.5506296,9,801,0,31,10
775531,12.9250443,77.5506291,9,801,0,31,10
776530,12.9250438,77.5506282,9,801,0,31,10
777563,12.9250438,77.5506282,9,801,0,31,10
778532,12.9250434,77.5506285,9,800,0,31,10
779534,12.9250441,77.5506305,9,801,0,31,10
780533,12.9250441,77.5506305,9,801,0,31,10
781557,12.9250439,77.5506311,9,800,0,31,10
782533,12.925043,77.5506313,9,800,0,31,10
783583,12.9250424,77.5506309,9,801,0,31,10
784580,12.9250415,77.5506302,9,801,0,31,10
785605,12.9250415,77.5506302,9,801,0,31,10
786582,12.9250396,77.5506286,9,801,0,31,10
787631,12.9250389,77.5506279,9,801,0,31,10
788680,12.9250384,77.5506275,9,802,0,31,10
789707,12.925038,77.5506272,9,802,0,31,10
790681,12.9250377,77.5506269,9,801,0,31,10
791730,12.9250375,77.5506267,9,801,0,31,10
792730,12.9250373,77.5506266,9,801,0,31,10
793750,12.9250372,77.5506265,9,801,0,31,10
794730,12.9250371,77.5506264,9,801,0,31,10
795732,12.925037,77.5506263,9,801,0,31,10
796730,12.9250369,77.5506263,9,801,0,31,10
797757,12.9250369,77.5506263,9,801,0,31,10
798730,12.9250369,77.5506263,9,802,0,31,10
799730,12.9250369,77.5506263,9,802,0,31,10
800730,12.9250368,77.5506263,9,802,0,31,10
801731,12.9250368,77.5506263,9,802,0,31,10
802733,12.9250368,77.5506263,9,802,0,31,10
803732,12.9250364,77.5506261,9,802,0,31,10
804780,12.9250359,77.5506261,9,802,0,31,10
805822,12.9250363,77.5506261,10,801,0,31,10
806781,12.9250364,77.5506261,10,801,0,31,10
807830,12.9250368,77.5506261,10,801,0,31,11
808834,12.9250369,77.5506262,9,802,0,31,11
809852,12.925037,77.5506261,9,802,0,31,11
810881,12.9250369,77.5506261,9,802,0,31,11
811883,12.9250368,77.5506261,9,802,0,31,11
812884,12.9250367,77.5506261,9,802,0,31,11
813968,12.9250366,77.5506261,9,802,0,31,11
814980,12.9250366,77.550626,10,802,0,31,11
815982,12.9250365,77.550626,10,802,0,31,11
816982,12.9250364,77.550626,10,802,0,31,11
818020,12.9250364,77.5506259,10,802,0,31,11
818981,12.9250364,77.5506259,10,803,0,31,11
819983,12.9250216,77.5506516,10,802,2.9,30,11
820984,12.9250054,77.5506897,10,802,3.6,30,11
822031,12.9249428,77.5508011,10,803,5.24,30,11
823035,12.9249075,77.55086,9,803,5.81,30,11
824034,12.9248791,77.5509094,10,802,5.16,30,11
825084,12.924852,77.5509499,9,803,4.16,30,11
826121,12.9248091,77.5510068,9,802,5.35,30,11
827083,12.9247854,77.5510659,10,802,5.98,30,11
828084,12.9247448,77.5511069,10,802,6.6,30,11
829083,12.9247122,77.5511862,10,802,7.74,30,11
830155,12.9246716,77.5512365,9,803,7.66,29,10
831133,12.9246368,77.5513105,9,804,7.98,29,10
832184,12.9246026,77.5513796,9,804,8.1,30,10
833184,12.9245711,77.5514361,9,802,8.2,30,10
834235,12.9245301,77.551501,9,803,8.06,30,10
835233,12.9244893,77.5515607,9,805,7.92,30,10
836233,12.9244507,77.551636,10,805,8.42,30,10
837234,12.9244142,77.5517187,10,805,8.87,30,10
838266,12.9243802,77.551794,10,806,8.7,30,10
839231,12.9243589,77.5518936,10,805,8.48,30,10
840280,12.9243396,77.5519791,10,805,8.99,30,10
841281,12.9243216,77.5520565,11,805,8.79,29,10
842299,12.9242936,77.5521492,12,805,9.85,30,10
843330,12.9242654,77.552245,13,805,9.99,30,10
844334,12.924238,77.552329,14,805,9.72,30,10
845333,12.9242429,77.552413,15,804,9.25,30,10
846416,12.9243046,77.5524615,13,803,7.34,30,10
847385,12.9243127,77.5525211,12,803,6.76,30,10
848384,12.9242955,77.5525534,12,803,5.24,30,10
849382,12.924262,77.552611,11,801,4.5,30,10
850476,12.9242119,77.5526721,11,799,4,30,10
851437,12.9242067,77.5527041,11,799,4.07,30,10
852432,12.9241825,77.5527707,11,798,3.8,30,10
853485,12.924164,77.552798,12,797,3.6,30,10
854522,12.924153,77.5528092,12,797,1.98,30,10
855484,12.9241343,77.5528241,12,796,1.24,30,10
856483,12.9241249,77.5528352,12,795,0.74,30,10
857485,12.9241255,77.5528387,12,800,0,30,10
858522,12.9241214,77.5528491,12,799,0,30,10
859533,12.9241215,77.5528514,11,799,0,30,10
860586,12.9241177,77.5528567,11,797,0,30,10
861589,12.924119,77.5528617,11,796,0,30,10
862614,12.924119,77.5528617,11,796,0,30,10
863584,12.9241209,77.5528599,11,795,0,30,10
864631,12.9241224,77.5528674,11,794,0,30,10
865635,12.9241224,77.5528674,11,794,0,30,10
866682,12.9241301,77.5528787,10,794,0,30,9
867681,12.9241027,77.5528813,10,794,0,30,9
868681,12.9240856,77.5528798,10,794,0,30,9
869730,12.9240905,77.5528898,10,794,0,30,9
870750,12.9240961,77.5528898,10,794,0,30,9
871734,12.9240893,77.552893,10,794,0,30,9
872782,12.9240836,77.5528956,10,795,0,30,10
873784,12.9240838,77.5528973,10,795,0,30,10
874806,12.9240893,77.5529018,10,795,0,30,10
875783,12.9240839,77.5528985,10,795,0,30,10
876781,12.9240794,77.552895,9,795,0,30,10
877781,12.9240777,77.5528929,9,795,0,30,10
878854,12.9240759,77.5528946,9,796,0,30,10
879836,12.924075,77.5528944,9,796,0,30,10
880830,12.9240746,77.5528942,9,797,0,30,10
881830,12.9240771,77.5528938,9,796,0,30,10
882853,12.924077,77.5528938,9,796,0,30,10
883882,12.924077,77.5528938,9,796,0,30,10
884933,12.924077,77.5528938,10,796,0,30,10
885934,12.9240769,77.5528937,10,796,0,30,10
886956,12.9240769,77.5528937,11,796,0,30,10
887983,12.9240769,77.5528936,11,796,0,30,10
888982,12.9240769,77.5528937,12,796,0,30,10
889983,12.9240769,77.5528937,13,796,0,30,10
891074,12.9240769,77.5528937,13,796,0,30,10
892036,12.9240768,77.5528937,14,796,0,30,10
893085,12.9240768,77.5528937,14,796,0,30,10
894082,12.924077,77.5528932,13,796,0,30,10
895123,12.9240771,77.5528932,13,796,0,30,10
896083,12.924077,77.5528932,12,796,0,30,10
897083,12.924077,77.5528932,12,796,0,30,10
898133,12.924077,77.5528931,12,796,0,30,10
899175,12.9240771,77.552893,11,796,0,30,10
900132,12.9240771,77.552893,11,796,0,30,10
901185,12.9240771,77.552893,11,796,0,30,10
902183,12.9240771,77.5528929,11,795,0,30,10
903220,12.9240771,77.5528932,11,796,0,30,10
904183,12.924077,77.5528932,11,796,0,30,10
905185,12.924077,77.552893,11,796,0,30,10
906234,12.924077,77.552893,12,796,0,30,10
907315,12.9240769,77.5528929,12,796,0,30,9
908330,12.9240769,77.5528931,12,796,0,30,9
909334,12.9240769,77.5528931,13,796,0,30,9
910336,12.9240769,77.5528931,13,796,0,30,9
911382,12.9240769,77.5528933,13,796,0,30,9
912385,12.9240769,77.5528932,12,796,0,29,9
913383,12.9240769,77.5528933,12,796,0,29,9
914432,12.9240769,77.5528934,11,796,0,30,9
915472,12.9240769,77.5528933,12,796,0,30,9
916484,12.9240769,77.5528933,12,796,0,30,9
917485,12.9240299,77.5529487,11,795,1.01,30,9
918534,12.9240442,77.5529636,10,789,1.12,30,9
919577,12.924051,77.5529685,10,790,1.08,30,9
920580,12.9240522,77.5529856,10,791,1.36,31,9
921586,12.9240522,77.5529856,10,791,1.36,31,9
922584,12.9240474,77.5529975,9,793,1.56,31,10
923664,12.9240418,77.5530092,9,795,2.01,31,10
924630,12.9240279,77.5530405,9,794,1.56,31,10
925633,12.9240258,77.5530488,9,791,1.37,31,10
926631,12.9240258,77.5530488,9,791,1.37,31,10
927714,12.9240235,77.5530718,9,792,1.92,31,10
928731,12.924024,77.5530896,9,791,2.29,31,10
929732,12.924021,77.5531111,9,794,2.61,31,10
930730,12.9240158,77.5531363,9,795,3.08,31,10
931760,12.924008,77.5531656,9,796,3.55,31,10
932782,12.9240026,77.5531937,9,793,3.03,31,10
933780,12.9239927,77.5532228,9,794,3.67,31,10
934785,12.9239794,77.5532594,9,794,4.54,31,10
935808,12.9239656,77.5532987,9,792,4.57,31,10
936783,12.9239501,77.5533399,9,792,4.76,31,10
937786,12.9239501,77.5533399,9,792,4.76,31,10
938833,12.9239229,77.5534465,9,792,5.37,31,10
939882,12.9239042,77.5534971,10,791,5.47,31,10
940883,12.9238711,77.5535552,10,791,6.04,31,10
941884,12.9238404,77.5535947,11,790,5.8,31,10
942932,12.9238001,77.5536322,11,790,5.65,31,9
944019,12.9237656,77.5536811,12,790,5.75,31,10
944981,12.9238144,77.5536712,12,791,3.85,31,10
946036,12.9238193,77.5536803,12,791,3.22,31,10
947030,12.9237846,77.5536802,12,792,2.8,31,10
948053,12.9238312,77.5536412,13,792,1.26,31,10
949034,12.9238026,77.553648,13,792,1.27,31,10
950080,12.9237263,77.5537505,12,791,3.56,31,10
951089,12.9237417,77.5538012,12,791,3.5,31,10
952117,12.9237582,77.5537627,11,792,1.49,31,10
953083,12.9237657,77.5537258,11,790,0.84,32,10
954135,12.9237723,77.5537386,10,790,1.1,32,10
955132,12.9237678,77.5537398,10,796,1.26,32,10
956171,12.9237666,77.5537514,10,795,1.28,32,10
957133,12.9237647,77.5537589,10,795,1.37,32,10
958134,12.9237596,77.553774,10,794,1.76,32,10
959180,12.9237502,77.553795,10,794,2.32,32,10
960254,12.9237411,77.553829,10,793,3.21,32,10
961232,12.9237372,77.5538606,10,791,2.86,32,10
962234,12.9237314,77.5538939,11,790,3.21,32,10
963236,12.9237234,77.5539269,12,791,3.2,32,10
964273,12.9237197,77.5539551,12,790,2.83,32,10
965233,12.9237152,77.553988,12,790,3.33,32,10
966235,12.9237077,77.5540193,12,792,3.18,32,9
967286,12.9236887,77.5540683,11,792,4.82,32,9
968322,12.9236345,77.5541949,11,793,5.45,32,10
969282,12.9236522,77.5542293,11,792,5.67,32,10
970283,12.9236516,77.5542855,10,791,6.11,32,10
971280,12.9236334,77.5543239,10,790,6.17,32,10
972322,12.9236076,77.5543897,10,789,6.14,32,10
973283,12.9235904,77.5544409,10,788,5.71,32,10
974334,12.9235796,77.554508,10,787,5.71,32,10
975333,12.9235446,77.5545576,10,788,5.82,32,10
976421,12.9235197,77.5546341,10,788,5.21,32,10
977384,12.9235024,77.5546804,10,790,5.21,32,10
978386,12.923486,77.5547349,10,790,5.77,32,10
979434,12.9234664,77.5547954,10,790,6.37,32,10
980465,12.9234492,77.5548612,9,789,6.24,32,10
981433,12.9234269,77.5549338,9,788,6.59,32,10
982482,12.9234044,77.5550054,10,788,6.74,32,10
983484,12.923396,77.5550696,10,787,6.76,32,10
984533,12.9233802,77.5550987,9,787,5.53,32,10
985482,12.9233631,77.5551651,9,787,5.71,32,10
986483,12.92334,77.5552073,10,786,5.66,32,10
987485,12.9233154,77.555245,10,786,5.94,32,10
988576,12.9232905,77.5553147,10,786,6.57,31,10
989537,12.923278,77.5554006,11,785,7.13,31,10
990537,12.9232575,77.555468,11,785,7.29,32,10
991542,12.9232438,77.5555082,11,786,6.82,32,10
992616,12.923225,77.5555552,12,786,6.52,32,10
993583,12.9232152,77.5556631,13,786,7.54,32,10
994582,12.9231665,77.5557864,11,786,8.67,31,10
995583,12.9231517,77.5558789,10,792,8.77,30,10
996616,12.9230993,77.5559687,10,792,9.15,30,10
997631,12.9230771,77.5560399,10,790,8.18,30,10
998630,12.9230203,77.556192,10,788,8.35,30,10
999635,12.9229966,77.5562797,10,790,8.73,30,10
1000668,12.9229966,77.5562797,10,790,8.73,30,10
1001633,12.9229784,77.5564105,10,795,8.77,30,10
1002635,12.9229426,77.5564966,10,796,8.69,30,10
1003632,12.9229426,77.5564966,10,796,8.69,30,10
1004701,12.9228904,77.5566428,10,798,8.5,30,11
1005691,12.9228751,77.5567227,10,797,8.61,30,11
1006681,12.9228547,77.5568144,10,797,9,30,11
1007730,12.9228272,77.5568939,10,798,9.95,30,11
1008817,12.9227987,77.556968,10,800,10.14,30,11
1009781,12.9227615,77.5570807,10,799,10.23,30,11
