ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LIGHT,SOUND,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
6.0094,5.9496,1.5419,0,40.884,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,16 / 25,976527,2018-07-23 23:23:06:485
6.0262,4.7477,1.3024,1,36.291,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,16 / 25,977027,2018-07-23 23:23:06:985
10.0329,6.8235,1.2127,0,33.506,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,16 / 25,977526,2018-07-23 23:23:07:484
7.6758,5.1822,-1.4317,0,33.389,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,16 / 25,978027,2018-07-23 23:23:07:985
6.3961,6.1304,3.3818,0,34.407,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,16 / 25,978526,2018-07-23 23:23:08:484
9.487,6.4655,1.3755,0,37.447,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,15 / 23,979027,2018-07-23 23:23:08:985
5.8155,7.0413,1.1384,0,36.796,42.52079,-83.52539,816.13,957.8287334,3.85,34.254837,352,15 / 23,979527,2018-07-23 23:23:09:485
6.9994,3.6871,9.4236,0,40.399,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,980027,2018-07-23 23:23:09:985
8.0302,6.5326,1.0008,0,36.48,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,980526,2018-07-23 23:23:10:484
5.7604,7.6782,1.9094,0,40.397,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,981027,2018-07-23 23:23:10:985
7.5956,6.7708,10.5728,1,40.178,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,981528,2018-07-23 23:23:11:486
7.3358,5.9496,0.9074,0,38.989,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,982026,2018-07-23 23:23:11:984
5.4348,6.6834,4.4831,0,38.087,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,982527,2018-07-23 23:23:12:485
5.8107,6.0358,10.2556,0,38.802,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,983027,2018-07-23 23:23:12:985
5.7437,6.76,1.5826,0,41.357,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,983526,2018-07-23 23:23:13:484
5.5186,6.092,4.9009,0,36.95,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,984027,2018-07-23 23:23:13:985
8.7664,7.5633,-0.103,0,37.632,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,984528,2018-07-23 23:23:14:486
5.8419,6.1471,1.9692,0,38.886,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,985026,2018-07-23 23:23:14:984
5.3594,7.92,8.327,0,33.396,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,985528,2018-07-23 23:23:15:486
8.4228,8.3498,2.144,0,39.847,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,986026,2018-07-23 23:23:15:984
7.1491,5.7377,3.4656,0,34.292,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 25,986527,2018-07-23 23:23:16:485
5.9328,5.0949,2.7605,0,35.625,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 23,987026,2018-07-23 23:23:16:984
7.9272,8.4791,0.7123,0,40.444,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 23,987527,2018-07-23 23:23:17:485
6.8307,5.4708,1.6508,0,33.845,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 23,988026,2018-07-23 23:23:17:984
5.2385,4.8267,6.5793,0,40.243,42.520813,-83.5252,812.9,957.8287334,2.95,39.148384,104.4,16 / 23,988527,2018-07-23 23:23:18:485
