timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1532483315,0.304893,0.148956,2.106318,-0.484368,3.258204,1.229676,0.296866,-0.148406,-0.943316,-0.00582,0.191237,0.299227,1.424377,-24.802979,-44.582275,,,,,,,
1532483315,0.363165,0.146115,2.131159,-0.559834,2.945252,1.060748,0.351449,-0.145596,-0.924816,0.04737,0.27264,0.193721,3.834229,-24.327271,-44.65509,,,,,,,
1532483315,0.413411,0.143449,2.15501,-0.574168,2.569993,1.047977,0.397608,-0.142958,-0.906349,0.022634,0.269423,0.136543,5.95929,-23.947723,-44.615479,,,,,,,
1532483315,0.459932,0.140493,2.179648,-0.742219,2.550635,1.038717,0.439513,-0.140031,-0.887253,0.002153,0.258913,0.149414,7.992188,-23.714478,-44.469055,,,,,,,
1532483315,0.509325,0.132252,2.206283,-1.140947,2.725897,0.939314,0.48333,-0.131867,-0.865448,0.044868,0.299058,0.154496,9.50415,-23.539948,-44.276978,,,,,,,
1532483315,0.561069,0.120214,2.235492,-1.267638,2.813683,0.993034,0.528251,-0.119925,-0.840575,0.042977,0.29566,0.108565,11.564087,-22.74826,-44.057312,,,,,,,
1532483315,0.614081,0.11477,2.266854,-0.980743,2.883049,1.258996,0.572416,-0.114518,-0.811925,0.048022,0.281006,0.09609,13.591858,-21.777008,-43.994873,,,,,,,
1532483315,0.668936,0.116851,2.299238,-0.88186,2.994269,1.379381,0.615922,-0.116585,-0.779131,0.033386,0.285607,0.085451,15.731689,-21.235352,-43.64386,,,,,,,
1532483315,0.727943,0.116932,2.332794,-1.226122,3.270962,1.20685,0.660791,-0.116665,-0.741445,0.086295,0.344632,0.004277,17.780518,-20.874176,-43.095642,,,,,,,
1532483315,0.789521,0.109744,2.368497,-1.630297,3.254543,0.946672,0.705743,-0.109523,-0.699947,0.151969,0.35284,-0.118656,19.836731,-20.389618,-42.230835,,,,,,,
1532483315,0.844692,0.097676,2.40473,-1.752318,2.729188,0.713084,0.744201,-0.09752,-0.660795,0.176667,0.343187,-0.224993,22.138916,-19.565918,-41.473816,,,,,,,
1532483315,0.888525,0.085257,2.437278,-1.567001,2.187209,0.501522,0.773321,-0.085154,-0.628265,0.132074,0.321131,-0.183716,24.384583,-18.783203,-40.933655,,,,,,,
1532483315,0.930481,0.072844,2.465429,-1.496396,2.307346,0.299913,0.799778,-0.07278,-0.595862,0.168804,0.405513,-0.079615,26.066528,-17.852417,-40.187134,,,,,,,
1532483315,0.978214,0.056502,2.493727,-1.754369,2.603605,0.065016,0.828174,-0.056472,-0.557612,0.205884,0.409804,-0.061407,27.963379,-17.023743,-39.547974,,,,,,,
1532483315,1.030719,0.034263,2.526972,-2.169869,2.757923,-0.107176,0.857162,-0.034256,-0.513898,0.247056,0.410202,-0.11719,29.869568,-15.574951,-38.718079,,,,,,,
1532483315,1.085193,0.007657,2.566697,-2.521307,2.787686,-0.223567,0.884363,-0.007657,-0.466726,0.271429,0.390775,-0.16598,31.829895,-14.083862,-37.734985,,,,,,,
1532483315,1.141725,-0.020907,2.612245,-2.792323,2.853602,-0.313958,0.909149,0.020905,-0.415933,0.263702,0.366546,-0.189795,34.000977,-12.137634,-36.473083,,,,,,,
1532483315,1.201616,-0.051328,2.662692,-2.997744,2.957287,-0.501039,0.93139,0.051305,-0.360374,0.244178,0.367961,-0.215127,36.11261,-10.277008,-35.082947,,,,,,,
1532483315,1.26526,-0.083625,2.715567,-3.052042,3.045518,-0.742138,0.950347,0.083527,-0.299751,0.214936,0.356567,-0.258232,38.387268,-7.887634,-33.277161,,,,,,,
1532483315,1.331219,-0.116145,2.768524,-2.939331,3.043303,-0.910658,0.964887,0.115884,-0.235692,0.170199,0.318137,-0.298609,40.32251,-5.333679,-31.337219,,,,,,,
1532483315,1.39635,-0.145392,2.818767,-2.629389,2.841769,-0.905491,0.974425,0.144881,-0.17173,0.161256,0.288393,-0.33242,42.490601,-2.819153,-29.340881,,,,,,,
1532483315,1.453824,-0.168505,2.863208,-2.176641,2.319846,-0.772865,0.979093,0.167709,-0.115052,0.169864,0.279603,-0.359512,44.063721,-0.624542,-26.716736,,,,,,,
1532483315,1.497353,-0.184866,2.899065,-1.655638,1.584032,-0.576299,0.980304,0.183815,-0.072126,0.200437,0.285851,-0.355334,45.191833,1.261292,-24.712402,,,,,,,
1532483315,1.524842,-0.196099,2.926466,-1.249651,0.855753,-0.438028,0.979791,0.194845,-0.045058,0.154746,0.253199,-0.315828,46.284485,2.624359,-23.21637,,,,,,,
1532483315,1.539498,-0.204984,2.948545,-1.054015,0.352993,-0.396864,0.978577,0.203552,-0.030638,0.111648,0.216233,-0.270052,46.616394,3.990662,-22.145142,,,,,,,
1532483315,1.548036,-0.214062,2.969393,-1.053881,0.152322,-0.45324,0.976915,0.212431,-0.022239,0.083266,0.198488,-0.218239,47.055969,4.89032,-21.496521,,,,,,,
1532483315,1.555749,-0.224175,2.991629,-1.140178,0.158834,-0.510002,0.97486,0.222302,-0.01467,0.05314,0.161212,-0.191293,46.853455,5.628632,-21.229187,,,,,,,
1532483315,1.565256,-0.235051,3.016096,-1.255652,0.219421,-0.545677,0.97248,0.232893,-0.005388,0.033822,0.137484,-0.183318,46.94397,6.431305,-20.937683,,,,,,,
1532483315,1.57654,-0.245957,3.043443,-1.383433,0.22666,-0.54562,0.969881,0.243485,0.005571,0.039701,0.136871,-0.18741,46.836182,7.690582,-20.585327,,,,,,,
1532483315,1.587701,-0.256328,3.073028,-1.475112,0.170126,-0.536769,0.967181,0.25353,0.016351,0.026639,0.109339,-0.197031,46.803528,8.274109,-20.068298,,,,,,,
1532483315,1.59929,-0.266484,3.105,-1.590862,0.160456,-0.553636,0.964303,0.263341,0.027484,0.011283,0.087535,-0.204715,47.015076,9.48587,-19.774231,,,,,,,
1532483315,1.61048,-0.276019,3.139622,-1.714728,0.050636,-0.528547,0.961382,0.272528,0.038171,0.015226,0.06399,-0.238946,46.901245,10.709229,-19.330811,,,,,,,
1532483315,1.621084,-0.284692,-3.105695,-1.871369,-0.033653,-0.517714,0.958527,0.280862,0.048243,0.018234,0.048042,-0.270594,46.944641,11.749634,-18.647034,,,,,,,
1532483315,1.630307,-0.293149,-3.064297,-2.036754,-0.187919,-0.549968,0.955636,0.288968,0.056938,0.020316,0.036669,-0.314079,46.825134,13.066528,-18.254883,,,,,,,
1532483315,1.638314,-0.302184,-3.019263,-2.185625,-0.313306,-0.61375,0.952506,0.297606,0.064409,0.032236,0.033236,-0.349779,46.608337,14.420624,-18.001038,,,,,,,
1532483315,1.64439,-0.311738,-2.971848,-2.265742,-0.464224,-0.650969,0.949217,0.306713,0.069983,0.029802,0.008884,-0.380865,46.306458,15.716675,-17.491455,,,,,,,
1532483315,1.650177,-0.321263,-2.92275,-2.327436,-0.470686,-0.65415,0.945841,0.315766,0.07524,0.02123,-0.011353,-0.395568,46.250977,16.946777,-17.122009,,,,,,,
1532483315,1.657834,-0.330413,-2.872837,-2.332739,-0.393061,-0.659171,0.94232,0.324434,0.082225,0.022249,-0.020921,-0.378765,45.963074,18.339966,-16.90802,,,,,,,
1532483315,1.666021,-0.3392,-2.823782,-2.245661,-0.415316,-0.645068,0.938741,0.332733,0.089662,0.038951,-0.016983,-0.389177,45.318604,19.775848,-16.338928,,,,,,,
1532483315,1.672299,-0.347051,-2.776903,-2.134728,-0.519582,-0.591586,0.935531,0.340126,0.095286,0.03035,-0.034127,-0.39648,44.828918,21.04718,-15.719849,,,,,,,
1532483315,1.675952,-0.353799,-2.731591,-2.086508,-0.655823,-0.542493,0.932873,0.346464,0.098461,0.021945,-0.059858,-0.393489,44.298279,22.251526,-15.243103,,,,,,,
1532483315,1.67677,-0.359549,-2.685945,-2.141476,-0.837928,-0.4964,0.930796,0.351852,0.099011,0.025777,-0.085479,-0.36514,43.894775,23.274536,-14.787781,,,,,,,
1532483316,1.675605,-0.363684,-2.637383,-2.344174,-0.955604,-0.409828,0.929456,0.35572,0.097773,0.043673,-0.083244,-0.319957,43.608887,24.489838,-14.361938,,,,,,,
1532483316,1.675631,-0.364469,-2.582638,-2.696402,-0.996292,-0.242282,0.929175,0.356453,0.097768,0.089563,-0.037254,-0.273824,42.980408,25.360291,-14.127197,,,,,,,
1532483316,1.677146,-0.361182,-2.520039,-3.093925,-1.077327,-0.100178,0.930186,0.35338,0.0993,0.152761,0.018202,-0.247569,42.445984,26.401917,-13.399658,,,,,,,
1532483316,1.678765,-0.355019,-2.450247,-3.420274,-1.19417,-0.00606,0.932172,0.347608,0.101038,0.188113,0.046816,-0.226679,42.363464,27.220673,-12.764954,,,,,,,
1532483316,1.679024,-0.345729,-2.375475,-3.629264,-1.337634,0.135649,0.935316,0.338882,0.101624,0.132464,0.016556,-0.234589,42.087646,28.204834,-11.890625,,,,,,,
1532483316,1.675325,-0.334064,-2.299598,-3.626319,-1.520881,0.217831,0.939552,0.327886,0.09857,0.047417,-0.029729,-0.239912,42.063843,28.666168,-10.865417,,,,,,,
1532483316,1.666012,-0.325393,-2.225727,-3.475268,-1.791517,-0.055757,0.943225,0.319681,0.090083,0.026318,-0.046793,-0.25651,42.007507,29.024109,-9.966553,,,,,,,
1532483316,1.648263,-0.325813,-2.157244,-3.106201,-2.091099,-0.431307,0.944541,0.320079,0.073317,-0.019584,-0.099391,-0.202269,41.803101,29.841492,-9.570557,,,,,,,
1532483316,1.626754,-0.33391,-2.097054,-2.667249,-1.986067,-0.687607,0.943282,0.327739,0.052839,-0.073042,-0.118999,-0.126829,41.080872,30.633484,-9.070679,,,,,,,
1532483316,1.609516,-0.346532,-2.047099,-2.117161,-1.504363,-0.748513,0.939844,0.339638,0.036409,-0.079065,-0.188271,-0.057619,40.386902,31.715027,-9.103027,,,,,,,
1532483316,1.600274,-0.358253,-2.010979,-1.425986,-0.842911,-0.552763,0.936096,0.350639,0.027602,-0.026154,-0.245369,-0.019057,39.641113,32.574493,-8.890259,,,,,,,
1532483316,1.59917,-0.365355,-1.989456,-0.770813,-0.229595,-0.306739,0.933613,0.357281,0.026497,0.044475,-0.226543,-0.015877,39.282104,33.163788,-8.705994,,,,,,,
1532483316,1.602691,-0.370643,-1.979827,-0.279521,0.088975,-0.287446,0.931613,0.362214,0.029723,0.095182,-0.220354,-0.02275,38.945862,33.447601,-8.083557,,,,,,,
1532483316,1.606776,-0.376899,-1.977923,0.002136,0.198035,-0.323776,0.929201,0.368039,0.033446,0.106688,-0.263043,-0.057479,38.818665,33.907074,-8.027832,,,,,,,
,,,,,,,,,,,,,,,,42.473859,-83.404921,257.56112,0.727234,-1,1532483316,
1532483316,1.609095,-0.382259,-1.978665,0.024787,0.05509,-0.214446,0.927136,0.373017,0.035525,0.124088,-0.327027,-0.108691,38.586243,34.150513,-7.898438,,,,,,,
1532483316,1.607121,-0.383305,-1.976518,-0.201157,-0.280353,0.0506,0.926813,0.373988,0.033681,0.130728,-0.354014,-0.139928,38.437378,34.499359,-7.960815,,,,,,,
1532483316,1.599666,-0.379109,-1.968283,-0.51895,-0.649759,0.273496,0.928599,0.370093,0.026816,0.103414,-0.34043,-0.152274,38.478943,34.282532,-7.930481,,,,,,,
1532483316,1.587776,-0.370378,-1.954919,-0.678541,-0.95736,0.518481,0.932048,0.361967,0.015828,0.117512,-0.31468,-0.141606,38.520935,34.249847,-8.027649,,,,,,,
1532483316,1.571753,-0.35795,-1.941785,-0.564883,-1.060963,0.657196,0.936609,0.350355,0.000896,0.121115,-0.253736,-0.102016,38.585938,34.170959,-8.381409,,,,,,,
1532483316,1.554236,-0.344299,-1.934472,-0.18568,-0.960644,0.703357,0.941176,0.337537,-0.015588,0.131731,-0.18028,-0.072135,39.043457,33.537933,-8.661926,,,,,,,
1532483316,1.535803,-0.329983,-1.937236,0.354834,-0.840792,0.71927,0.945461,0.324027,-0.033098,0.170414,-0.100516,-0.059904,39.548828,32.875397,-9.403992,,,,,,,
1532483316,1.516188,-0.314811,-1.952516,1.0071,-0.68462,0.736144,0.94943,0.309637,-0.051898,0.166766,-0.053213,-0.046948,39.698425,32.286774,-10.382385,,,,,,,
1532483316,1.495942,-0.297636,-1.981454,1.687266,-0.529693,0.800324,0.953348,0.293261,-0.071496,0.139975,-0.040576,-0.022162,40.071777,31.70459,-11.36377,,,,,,,
1532483316,1.474895,-0.277078,-2.022522,2.253903,-0.430412,0.903879,0.957432,0.273546,-0.092102,0.127559,-0.035402,0.008026,40.318054,30.716858,-12.67218,,,,,,,
1532483316,1.455981,-0.252063,-2.071622,2.610768,-0.23072,1.061975,0.962017,0.249402,-0.110943,0.084553,-0.016736,0.086879,40.853882,29.613434,-14.39856,,,,,,,
1532483316,1.442404,-0.222885,-2.123127,2.670734,-0.001678,1.20893,0.96723,0.221044,-0.124872,0.050699,0.043803,0.141046,41.343323,27.933136,-15.828857,,,,,,,
1532483316,1.434415,-0.190912,-2.172267,2.556262,0.179564,1.288877,0.972709,0.189754,-0.133488,0.005807,0.074406,0.155049,41.768005,26.18335,-17.312256,,,,,,,
1532483316,1.434103,-0.159025,-2.219508,2.548444,0.575324,1.230043,0.978166,0.158355,-0.134547,-0.000688,0.111756,0.20016,42.654419,24.313599,-18.616577,,,,,,,
1532483316,1.445477,-0.128943,-2.271319,2.924797,1.177154,1.113633,0.983915,0.128586,-0.123953,-0.039228,0.14798,0.32926,43.438965,22.525543,-19.269958,,,,,,,
1532483316,1.471316,-0.099732,-2.335275,3.605302,1.96597,1.1267,0.990105,0.099567,-0.098823,-0.049706,0.179333,0.378654,44.245728,20.214783,-19.517273,,,,,,,
1532483316,1.512043,-0.069415,-2.415775,4.461973,2.629149,1.237876,0.995864,0.069359,-0.058578,-0.054122,0.149284,0.324569,45.520996,17.640228,-19.404297,,,,,,,
1532483316,1.566831,-0.042475,-2.513086,5.152116,3.249466,1.13845,0.999084,0.042462,-0.003962,-0.051437,0.137622,0.255579,46.756836,15.128082,-18.572083,,,,,,,
1532483316,1.633162,-0.02597,-2.621076,5.502214,3.609451,0.895808,0.997713,0.025967,0.062303,-0.026918,0.159885,0.184614,47.895935,12.14502,-16.99054,,,,,,,
1532483316,1.702662,-0.021133,-2.731183,5.389617,3.612309,0.703364,0.99109,0.021131,0.131453,-0.009568,0.166323,0.072877,49.210693,9.568329,-14.952026,,,,,,,
1532483316,1.770274,-0.026341,-2.831582,4.729176,3.413452,0.492345,0.979823,0.026338,0.198087,-0.026072,0.148253,-0.012922,50.347717,7.567383,-12.563782,,,,,,,
1532483316,1.82902,-0.037009,-2.91235,3.626952,2.793595,0.356038,0.966176,0.037001,0.255186,-0.009312,0.175722,-0.100477,51.171326,5.92688,-9.983154,,,,,,,
1532483316,1.869167,-0.045608,-2.966818,2.158025,1.732516,0.32433,0.954815,0.045592,0.293656,-0.006252,0.208009,-0.188919,51.609985,4.86557,-7.610107,,,,,,,
1532483316,1.888256,-0.047356,-2.989014,0.435757,0.589738,0.174096,0.948959,0.047338,0.311801,-0.021896,0.244273,-0.212192,52.033813,4.266357,-5.999451,,,,,,,
1532483316,1.889086,-0.043904,-2.978849,-1.084537,-0.257687,-0.090578,0.948849,0.04389,0.312638,-0.072537,0.296671,-0.118577,51.883362,4.132843,-5.465027,,,,,,,
1532483316,1.880555,-0.036879,-2.944708,-2.05149,-0.577437,-0.24444,0.951752,0.03687,0.304619,-0.127304,0.329783,0.034218,52.132324,4.513519,-5.562134,,,,,,,
1532483316,1.869427,-0.029041,-2.899538,-2.358345,-0.633776,-0.348815,0.95533,0.029037,0.294085,-0.167045,0.367173,0.14433,52.030334,4.881226,-5.856934,,,,,,,
1532483316,1.858471,-0.024927,-2.854656,-2.064252,-0.597326,-0.539702,0.958601,0.024925,0.283633,-0.165998,0.383797,0.176969,52.022705,5.271332,-6.328247,,,,,,,
1532483316,1.849854,-0.029141,-2.819042,-1.410831,-0.349343,-0.827947,0.9609,0.029137,0.275331,-0.186135,0.374031,0.179839,51.715881,6.229584,-6.653687,,,,,,,
1532483316,1.850208,-0.043905,-2.793766,-0.803521,0.158517,-1.229581,0.960284,0.043891,0.275522,-0.22475,0.345132,0.174414,51.38501,6.942352,-6.848816,,,,,,,
1532483316,1.85919,-0.068596,-2.777037,-0.297316,0.571027,-1.51091,0.95644,0.068542,0.283742,-0.213765,0.267411,0.121059,51.380798,8.294098,-6.519043,,,,,,,
1532483316,1.871265,-0.099593,-2.763039,-0.272277,0.50561,-1.833462,0.950458,0.099428,0.294499,-0.172168,0.253767,0.013103,51.012085,9.842407,-6.046143,,,,,,,
1532483316,1.878572,-0.134646,-2.740923,-0.710027,0.021366,-2.09761,0.944377,0.134239,0.300195,-0.152232,0.253105,-0.096063,50.981567,11.54483,-5.58197,,,,,,,
1532483316,1.876855,-0.170011,-2.707098,-1.291051,-0.565627,-2.264547,0.939775,0.169193,0.296957,-0.114183,0.194683,-0.160513,50.228027,13.886963,-5.28064,,,,,,,
1532483316,1.867501,-0.205229,-2.661712,-1.793716,-1.084553,-2.410682,0.93623,0.203791,0.286233,-0.072598,0.136007,-0.160256,49.615601,16.365356,-5.258972,,,,,,,
1532483316,1.853065,-0.240946,-2.607731,-2.157963,-1.440838,-2.5058,0.932675,0.238621,0.270487,-0.011792,0.080898,-0.150675,48.777405,18.464294,-5.663879,,,,,,,
1532483317,1.836895,-0.276277,-2.547745,-2.424214,-1.68905,-2.490145,0.92821,0.272776,0.252995,0.037229,0.013937,-0.09261,47.768433,21.221527,-6.163513,,,,,,,
1532483317,1.818582,-0.310793,-2.48335,-2.638864,-1.936265,-2.442755,0.923006,0.305814,0.233506,0.089232,-0.030713,-0.083634,46.408203,23.479462,-6.555664,,,,,,,
1532483317,1.800706,-0.34416,-2.416242,-2.732073,-1.997457,-2.348768,0.916582,0.337406,0.214525,0.120252,-0.079472,-0.050462,44.927673,26.24057,-6.794556,,,,,,,
1532483317,1.786153,-0.376334,-2.349964,-2.645449,-1.816213,-2.201614,0.908528,0.367514,0.198739,0.1394,-0.132437,0.000403,43.636108,28.445496,-6.882935,,,,,,,
1532483317,1.778387,-0.405507,-2.288424,-2.3837,-1.409958,-1.916272,0.899167,0.394485,0.189387,0.167972,-0.182113,0.045339,41.95343,30.619629,-6.721863,,,,,,,
1532483317,1.776691,-0.4291,-2.236007,-1.939332,-1.012619,-1.483148,0.890127,0.416053,0.185907,0.240748,-0.194861,0.063025,40.560791,32.561859,-6.436035,,,,,,,
1532483317,1.7771,-0.445534,-2.196739,-1.368173,-0.707851,-0.990896,0.883238,0.43094,0.184845,0.318467,-0.156068,0.066986,39.444153,34.01828,-5.80835,,,,,,,
1532483317,1.777053,-0.455601,-2.171332,-0.831397,-0.484546,-0.595454,0.878956,0.440002,0.183906,0.3782,-0.088317,0.052254,38.678955,34.976776,-5.242432,,,,,,,
1532483317,1.775433,-0.461745,-2.157551,-0.404784,-0.324507,-0.346962,0.876589,0.445511,0.181929,0.392972,-0.041672,0.041337,38.21106,35.474487,-5.107727,,,,,,,
1532483317,1.7722,-0.465004,-2.152614,-0.070079,-0.267579,-0.133514,0.875746,0.448427,0.178802,0.30649,-0.077028,0.031433,38.065674,35.927979,-4.946533,,,,,,,
1532483317,1.765651,-0.466012,-2.153655,0.094499,-0.333929,0.013683,0.876454,0.449327,0.172976,0.199291,-0.129838,0.001996,37.893127,36.263367,-5.08313,,,,,,,
1532483317,1.758012,-0.464863,-2.155531,0.024872,-0.365268,0.097561,0.878256,0.448301,0.166372,0.073099,-0.201993,-0.016378,37.841797,36.306122,-5.49231,,,,,,,
1532483317,1.750386,-0.461982,-2.153565,-0.222989,-0.478598,0.149335,0.880767,0.445723,0.159899,-0.00447,-0.226668,-0.035693,37.914551,35.964813,-5.644348,,,,,,,
1532483317,1.742833,-0.456326,-2.145668,-0.508139,-0.605035,0.262187,0.884419,0.440653,0.153672,-0.045873,-0.232492,-0.039246,37.912842,35.83783,-5.818909,,,,,,,
1532483317,1.734681,-0.447879,-2.132882,-0.714099,-0.748258,0.3539,0.889284,0.433055,0.147059,-0.05327,-0.218791,-0.026759,37.973633,35.996399,-5.715698,,,,,,,
,,,,,,,,,,,,,,,,42.473881,-83.404943,222.913514,0.727234,-1,1532483317,
1532483317,1.724928,-0.437866,-2.117586,-0.78611,-0.865518,0.396844,0.894917,0.424007,0.139038,-0.033527,-0.180996,-0.016555,38.047791,36.132172,-5.920288,,,,,,,
1532483317,1.713986,-0.427435,-2.102084,-0.779063,-0.84116,0.418379,0.900713,0.414538,0.129862,-0.028948,-0.136096,0.004766,38.322083,35.707062,-5.941895,,,,,,,
1532483317,1.705137,-0.417274,-2.086588,-0.774472,-0.733661,0.394505,0.905955,0.40527,0.122444,-0.014536,-0.083737,0.010018,38.566772,34.960938,-6.212708,,,,,,,
1532483317,1.697004,-0.408159,-2.071089,-0.770306,-0.748285,0.341259,0.910547,0.39692,0.115532,0.052664,-0.012429,-0.024101,38.762573,35.061676,-6.08667,,,,,,,
1532483317,1.686365,-0.399202,-2.056637,-0.674299,-0.864282,0.396566,0.91522,0.388683,0.106244,0.118411,0.008549,-0.051251,38.755432,34.755737,-6.149353,,,,,,,
1532483317,1.674609,-0.389137,-2.045309,-0.539197,-0.733578,0.455888,0.92025,0.37939,0.095879,0.130363,-0.011577,-0.049721,38.931458,34.317963,-6.350769,,,,,,,
1532483317,1.666668,-0.379535,-2.03596,-0.45906,-0.499427,0.428573,0.924566,0.370489,0.088912,0.157587,0.011683,-0.033904,39.574097,34.399109,-6.540955,,,,,,,
1532483317,1.66182,-0.36963,-2.027705,-0.433642,-0.340191,0.487292,0.928596,0.361271,0.084759,0.175729,0.023098,-0.053692,39.603333,33.922943,-6.723389,,,,,,,
1532483317,1.6593,-0.357589,-2.019559,-0.44485,-0.238824,0.631366,0.933072,0.350016,0.082797,0.162371,0.004598,-0.065127,39.934692,33.425446,-6.528809,,,,,,,
1532483317,1.657693,-0.341747,-2.011699,-0.445456,-0.199412,0.840256,0.938611,0.335133,0.081768,0.118746,-0.019185,-0.070202,40.091187,33.055786,-6.263977,,,,,,,
1532483317,1.657615,-0.321539,-2.003457,-0.504799,-0.11867,1.056903,0.945172,0.316027,0.082265,0.064487,-0.015902,-0.066183,40.663269,32.659363,-6.346069,,,,,,,
1532483317,1.656798,-0.297413,-1.994526,-0.55675,-0.223742,1.226952,0.95256,0.293048,0.082125,0.007401,0.001294,-0.072237,41.299194,31.916351,-6.253479,,,,,,,
1532483317,1.655392,-0.270926,-1.983982,-0.664681,-0.234927,1.308169,0.960073,0.267624,0.081413,-0.045202,0.046707,-0.03672,42.323364,31.26825,-6.152405,,,,,,,
1532483317,1.653069,-0.243413,-1.971666,-0.75671,-0.286238,1.336207,0.967234,0.241016,0.079757,-0.07519,0.094876,-0.002303,42.850159,29.891174,-5.953308,,,,,,,
1532483317,1.651126,-0.215566,-1.957232,-0.860951,-0.247029,1.328295,0.973701,0.2139,0.078386,-0.098426,0.160749,0.019697,43.642944,28.693512,-5.796509,,,,,,,
1532483317,1.650147,-0.188265,-1.941185,-0.92094,-0.186322,1.286082,0.979235,0.187155,0.077867,-0.104097,0.223429,0.047194,44.288513,27.954224,-5.407959,,,,,,,
1532483317,1.650671,-0.162003,-1.924262,-0.952841,-0.093567,1.220004,0.983755,0.161295,0.078744,-0.111364,0.282186,0.060981,45.037476,26.78479,-5.044678,,,,,,,
1532483317,1.651984,-0.137712,-1.907046,-0.96124,-0.039818,1.092358,0.987265,0.137277,0.080331,-0.10868,0.32981,0.059577,45.771484,25.818115,-4.665222,,,,,,,
1532483317,1.653946,-0.116814,-1.889098,-1.000252,-0.019799,0.892696,0.989749,0.116548,0.082488,-0.120273,0.356078,0.045045,46.465942,24.967255,-4.229614,,,,,,,
1532483317,1.654012,-0.10044,-1.86936,-1.103038,-0.160149,0.635805,0.991512,0.100271,0.0827,-0.126278,0.355021,0.00696,46.636108,24.024658,-3.630676,,,,,,,
1532483317,1.651021,-0.089247,-1.845315,-1.354565,-0.357005,0.363398,0.992812,0.089128,0.07982,-0.122878,0.30023,-0.033708,46.848572,23.619568,-3.379211,,,,,,,
1532483317,1.642996,-0.082778,-1.813686,-1.800015,-0.645662,0.1033,0.993975,0.082684,0.07189,-0.111498,0.230869,-0.064703,47.103088,23.234863,-3.087158,,,,,,,
1532483317,1.626275,-0.080914,-1.770406,-2.418354,-1.26222,-0.118707,0.99519,0.080826,0.055268,-0.048931,0.16948,-0.122316,47.123657,23.287872,-3.016663,,,,,,,
1532483317,1.599087,-0.082779,-1.712975,-3.150707,-1.750589,-0.283387,0.996172,0.082684,0.02819,-0.087344,0.096454,-0.088432,47.025452,23.322571,-3.049072,,,,,,,
1532483317,1.566413,-0.089938,-1.643198,-3.649787,-2.049279,-0.46243,0.995944,0.089817,-0.004366,-0.076327,0.067272,0.032732,46.649719,23.838013,-3.007507,,,,,,,
1532483317,1.530113,-0.101352,-1.568753,-3.749399,-2.227965,-0.479879,0.994041,0.101178,-0.040463,-0.075691,0.038333,0.139172,46.634766,24.247742,-3.17572,,,,,,,
1532483317,1.495255,-0.113875,-1.496233,-3.587374,-2.031491,-0.38145,0.990686,0.113629,-0.074981,-0.096109,-0.008847,0.205749,46.473083,24.739899,-3.176025,,,,,,,
1532483317,1.468122,-0.126737,-1.428823,-3.292893,-1.628391,-0.317064,0.986752,0.126398,-0.101672,-0.103359,-0.017328,0.257357,46.000671,25.169373,-3.248596,,,,,,,
1532483317,1.448914,-0.139777,-1.367827,-2.99728,-1.223931,-0.315476,0.982897,0.139322,-0.120395,-0.096834,-0.001932,0.217807,45.640076,25.785614,-3.002563,,,,,,,
1532483317,1.437159,-0.153806,-1.311525,-2.806212,-0.889593,-0.358558,0.97938,0.153201,-0.131666,-0.087367,0.010297,0.157545,45.556885,26.003143,-2.7276,,,,,,,
1532483317,1.432974,-0.169448,-1.257977,-2.712206,-0.482864,-0.455054,0.976327,0.168638,-0.135419,-0.061609,0.03261,0.110455,45.419128,26.341827,-2.065857,,,,,,,
1532483317,1.434772,-0.186457,-1.207433,-2.513014,-0.248296,-0.530448,0.973586,0.185379,-0.133254,-0.062667,0.036484,0.07376,45.138672,26.704773,-1.303955,,,,,,,
1532483317,1.443827,-0.203256,-1.161362,-2.269249,0.132774,-0.545805,0.971527,0.20186,-0.124022,-0.040542,0.048812,0.055586,44.86145,27.161194,0.049622,,,,,,,
1532483317,1.457197,-0.22014,-1.121018,-1.959954,0.309138,-0.642035,0.969573,0.218366,-0.110619,-0.022979,0.072314,0.019829,44.722839,27.304291,1.086914,,,,,,,
1532483317,1.47293,-0.238063,-1.086154,-1.705635,0.416398,-0.756557,0.967143,0.235821,-0.094954,0.002111,0.096058,-0.049958,44.150146,27.626953,2.651978,,,,,,,
1532483318,1.488201,-0.257409,-1.055994,-1.462616,0.384439,-0.886872,0.963752,0.254576,-0.079783,0.04377,0.080736,-0.087164,43.88031,28.4487,3.70752,,,,,,,
1532483318,1.502703,-0.278449,-1.031069,-1.177476,0.425799,-0.994828,0.959251,0.274864,-0.06542,0.105004,0.057182,-0.079264,43.11377,28.879944,4.96814,,,,,,,
